,vpsu,vstrat,mar1,mar2,adults,age,attend,babies,bible,blkwhite,born,cappun,childs,class,cohort,comprend,coninc,coop,courts,dateintv,degree,dwelling,earnrs,educ,eth1,ethnic,ethnum,famgen,family16,feeused,finalter,finrela,form,formwt,fund,fund16,gender1,gender2,god,granborn,happy,health,hefinfo,hhrace,hhtype,hhtype1,hispanic,hompop,id,incom16,income,income06,indus80,intage,intethn,inthisp,intrace1,intsex,intyrs,isco681,isco88,lngthinv,marital,mobile16,mode,natpark,natroad,natsoc,occ80,old1,old2,othlang,oversamp,parborn,partyid,permoral,phone,polviews,pray,prestg80,preteen,punsin,race,racecen1,raclive,realinc,reborn,reg16,region,relactiv,relate1,relate2,relexp,relexper,relhh1,relhh2,relhhd1,relhhd2,relig,relig16,reliten,rellife,relpersn,res16,respnum,rotapple,rplace,rvisitor,sampcode,sample,satfin,savesoul,sei,sex,sibs,size,spaneng,sprtprsn,srcbelt,teens,trust,union,unrelat,version,visitors,vote04,weekswrk,whoelse1,whoelse2,whoelse3,whoelse4,whoelse5,whoelse6,widowed,wksub,wksup,wrkgovt,wrkslf,wrkstat,wtss,wtssall,wtssnr,xnorcsiz,year,zodiac
968,1.0,2032.0,1.0,1.0,2.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1977.0,1.0,88211.0,1.0,2.0,325.0,2.0,6.0,2.0,14.0,23.0,40.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,11.0,1.0,4.0,969.0,4.0,12.0,22.0,512.0,59.0,1.0,1.0,1.0,1.0,2.5,1100.0,2411.0,105.0,1.0,1.0,1.0,2.0,3.0,1.0,23.0,29.0,30.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,65.0,1.0,3.0,3.0,9.0,1.0,56850.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,1.0,3.0,1.0,1.0,509.0,9.0,2.0,2.0,76.400001525878906,2.0,1.0,36.0,1.0,3.0,3.0,0.0,2.0,4.0,0.0,6.0,0.0,1.0,52.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,5.0,2006.0,11.0
969,2.0,2032.0,1.0,1.0,3.0,43.0,8.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,1963.0,1.0,,1.0,1.0,312.0,2.0,7.0,1.0,14.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,,,1.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,141.0,11.0,1.0,5.0,970.0,3.0,,,,51.0,2.0,1.0,2.0,2.0,2.0,,,114.0,1.0,3.0,1.0,2.0,3.0,2.0,,52.0,41.0,1.0,1.0,8.0,3.0,2.0,3.0,4.0,1.0,,1.0,2.0,3.0,10.0,1.0,,2.0,0.0,5.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,9.0,9.0,1.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,509.0,9.0,1.0,2.0,,2.0,8.0,21.0,1.0,1.0,3.0,0.0,2.0,,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,7.0,1.2899999618530273,1.2890000343322754,1.1499999761581421,5.0,2006.0,6.0
970,2.0,2032.0,1.0,1.0,2.0,42.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,1964.0,1.0,178266.0,1.0,3.0,521.0,4.0,10.0,2.0,18.0,14.0,14.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,971.0,2.0,12.0,25.0,740.0,59.0,1.0,1.0,1.0,1.0,2.5,830.0,2131.0,100.0,1.0,2.0,1.0,1.0,3.0,2.0,64.0,42.0,34.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,6.0,74.0,0.0,4.0,1.0,1.0,1.0,144502.71713999999,2.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,509.0,9.0,1.0,2.0,83.699996948242188,1.0,2.0,21.0,1.0,3.0,3.0,0.0,2.0,4.0,0.0,5.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,5.0,2006.0,12.0
971,2.0,2032.0,5.0,5.0,2.0,30.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,1976.0,1.0,48516.0,1.0,1.0,612.0,4.0,8.0,1.0,18.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,7.0,5.0,1.0,2.0,972.0,2.0,12.0,19.0,842.0,59.0,1.0,1.0,1.0,1.0,2.5,1330.0,2331.0,89.0,5.0,3.0,1.0,2.0,2.0,1.0,156.0,29.0,32.0,2.0,1.0,0.0,4.0,2.0,6.0,4.0,6.0,64.0,0.0,4.0,1.0,1.0,1.0,31267.5,2.0,4.0,5.0,1.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,509.0,9.0,2.0,2.0,78.5,2.0,4.0,21.0,1.0,4.0,3.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.9099999666213989,1.9096000194549561,1.7000000476837158,5.0,2006.0,5.0
972,2.0,2032.0,5.0,,1.0,44.0,0.0,0.0,,,,,0.0,,1962.0,1.0,72774.0,1.0,,801.0,3.0,10.0,1.0,16.0,15.0,15.0,1.0,1.0,,1.0,,,2.0,1.0,3.0,,1.0,,,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,973.0,,12.0,21.0,932.0,65.0,1.0,1.0,1.0,2.0,5.0999999046325684,5890.0,5169.0,63.0,5.0,,2.0,,,,427.0,44.0,,,1.0,,2.0,,3.0,4.0,,37.0,0.0,,1.0,1.0,,46901.25,,2.0,5.0,,1.0,,,,1.0,,1.0,,4.0,,4.0,,,,1.0,,1.0,1.0,509.0,9.0,,,48.900001525878906,1.0,,21.0,1.0,,3.0,0.0,2.0,4.0,,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,0.94999998807907104,0.95480000972747803,0.85000002384185791,5.0,2006.0,10.0
973,2.0,2032.0,1.0,1.0,3.0,48.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1958.0,1.0,178266.0,1.0,2.0,317.0,3.0,2.0,2.0,16.0,20.0,20.0,1.0,6.0,7.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,6.0,4.0,2.0,2.0,1.0,4.0,141.0,11.0,1.0,5.0,974.0,3.0,12.0,25.0,60.0,51.0,2.0,1.0,2.0,2.0,2.0,9594.0,9313.0,124.0,1.0,3.0,1.0,1.0,2.0,2.0,869.0,48.0,42.0,1.0,1.0,8.0,0.0,4.0,3.0,4.0,2.0,36.0,0.0,2.0,3.0,6.0,1.0,144502.71713999999,2.0,0.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,509.0,9.0,2.0,1.0,28.600000381469727,1.0,6.0,21.0,1.0,3.0,3.0,0.0,1.0,4.0,0.0,6.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.2899999618530273,1.2890000343322754,1.1499999761581421,5.0,2006.0,2.0
974,2.0,2032.0,1.0,1.0,3.0,52.0,0.0,0.0,,,,,2.0,,1954.0,1.0,178266.0,1.0,,317.0,1.0,2.0,3.0,12.0,7.0,7.0,2.0,2.0,,3.0,,,1.0,1.0,3.0,,1.0,2.0,,,,2.0,2.0,4.0,41.0,1.0,1.0,3.0,975.0,,12.0,25.0,850.0,51.0,2.0,1.0,2.0,2.0,2.0,3211.0,4115.0,67.0,1.0,,1.0,,,,313.0,53.0,54.0,,1.0,,0.0,,3.0,3.0,,46.0,0.0,,1.0,1.0,,144502.71713999999,,2.0,5.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,4.0,,4.0,,,,2.0,,2.0,1.0,509.0,9.0,,,38.400001525878906,2.0,,21.0,1.0,,3.0,0.0,1.0,4.0,0.0,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.2899999618530273,1.2890000343322754,1.1499999761581421,5.0,2006.0,5.0
975,2.0,2032.0,1.0,1.0,2.0,48.0,7.0,0.0,,,,,2.0,,1958.0,1.0,178266.0,1.0,,315.0,3.0,2.0,1.0,16.0,21.0,21.0,1.0,2.0,,3.0,,,1.0,1.0,2.0,,1.0,2.0,,,,2.0,2.0,1.0,3.0,1.0,1.0,2.0,976.0,,12.0,25.0,171.0,51.0,2.0,1.0,2.0,2.0,2.0,1610.0,2452.0,89.0,1.0,,1.0,,,,188.0,50.0,47.0,,1.0,,0.0,,3.0,2.0,,52.0,0.0,,1.0,1.0,,144502.71713999999,,2.0,5.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,2.0,,1.0,,,,2.0,,2.0,1.0,509.0,9.0,,,63.200000762939453,2.0,,21.0,1.0,,3.0,0.0,1.0,4.0,0.0,7.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,5.0,2006.0,8.0
976,1.0,2033.0,1.0,1.0,2.0,60.0,4.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,1946.0,1.0,,1.0,3.0,801.0,4.0,2.0,2.0,16.0,6.0,6.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,,4.0,1.0,3.0,1.0,1.0,4.0,11.0,1.0,3.0,977.0,2.0,,,841.0,59.0,1.0,1.0,1.0,1.0,2.5,1219.0,2421.0,119.0,1.0,3.0,2.0,2.0,1.0,2.0,178.0,59.0,53.0,2.0,1.0,0.0,3.0,2.0,3.0,,6.0,75.0,1.0,4.0,1.0,1.0,1.0,,2.0,3.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,509.0,9.0,1.0,2.0,92.300003051757812,1.0,3.0,23.0,1.0,1.0,3.0,0.0,1.0,,0.0,1.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.9099999666213989,1.9096000194549561,1.7000000476837158,5.0,2006.0,7.0
977,1.0,2033.0,1.0,1.0,2.0,41.0,3.0,1.0,,,,,1.0,,1965.0,1.0,178266.0,1.0,,724.0,4.0,2.0,2.0,18.0,23.0,,3.0,2.0,,1.0,,,2.0,1.0,3.0,,2.0,1.0,,,,2.0,1.0,1.0,4.0,11.0,1.0,3.0,978.0,,12.0,25.0,172.0,59.0,1.0,1.0,1.0,1.0,2.5,2190.0,1229.0,54.0,1.0,,2.0,,,,19.0,39.0,40.0,,1.0,,6.0,,3.0,6.0,,51.0,0.0,,1.0,1.0,,144502.71713999999,,5.0,5.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,3.0,,2.0,,,,2.0,,2.0,1.0,509.0,9.0,,,63.5,1.0,,23.0,1.0,,3.0,0.0,2.0,4.0,0.0,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.9099999666213989,1.9096000194549561,1.7000000476837158,5.0,2006.0,9.0
978,1.0,2033.0,1.0,1.0,2.0,30.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,1976.0,1.0,88211.0,1.0,2.0,522.0,4.0,2.0,2.0,18.0,5.0,5.0,1.0,1.0,8.0,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,2.0,6.0,4.0,2.0,,1.0,4.0,3.0,1.0,1.0,2.0,979.0,3.0,12.0,22.0,740.0,59.0,1.0,1.0,1.0,1.0,2.5,830.0,2131.0,127.0,1.0,3.0,1.0,2.0,1.0,1.0,64.0,30.0,30.0,1.0,1.0,8.0,1.0,3.0,3.0,2.0,5.0,74.0,0.0,2.0,3.0,5.0,1.0,56850.0,2.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,6.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,509.0,9.0,2.0,2.0,83.699996948242188,2.0,2.0,23.0,1.0,3.0,3.0,0.0,1.0,4.0,0.0,5.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,5.0,2006.0,
979,1.0,2033.0,1.0,1.0,2.0,39.0,0.0,2.0,,,,,3.0,,1967.0,1.0,88211.0,1.0,,325.0,3.0,2.0,1.0,16.0,21.0,21.0,1.0,2.0,,3.0,,,2.0,1.0,3.0,,1.0,2.0,,,,2.0,1.0,1.0,4.0,11.0,1.0,5.0,980.0,,12.0,22.0,721.0,51.0,2.0,1.0,2.0,2.0,2.0,4420.0,3429.0,67.0,1.0,,1.0,,,,256.0,39.0,36.0,,1.0,,1.0,,2.0,4.0,,39.0,1.0,,1.0,1.0,,56850.0,,2.0,5.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,4.0,,4.0,,,,1.0,,1.0,1.0,509.0,9.0,,,66.099998474121094,1.0,,23.0,1.0,,3.0,0.0,1.0,4.0,0.0,7.0,0.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,5.0,2006.0,6.0
980,1.0,2033.0,1.0,1.0,2.0,58.0,7.0,0.0,,,,,4.0,,1948.0,1.0,178266.0,1.0,,401.0,3.0,2.0,2.0,16.0,21.0,21.0,1.0,2.0,,3.0,,,2.0,1.0,,,1.0,2.0,,,,1.0,2.0,1.0,4.0,11.0,1.0,4.0,981.0,,12.0,25.0,901.0,51.0,2.0,1.0,2.0,2.0,2.0,2010.0,1120.0,86.0,1.0,,1.0,,,,5.0,57.0,45.0,,1.0,,3.0,,3.0,4.0,,51.0,2.0,,1.0,1.0,,144502.71713999999,,2.0,5.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,509.0,9.0,,,69.699996948242188,1.0,,23.0,1.0,,3.0,0.0,2.0,4.0,0.0,7.0,0.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,5.0,2006.0,3.0
981,1.0,2033.0,1.0,1.0,2.0,40.0,6.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1966.0,1.0,88211.0,1.0,2.0,612.0,4.0,6.0,1.0,17.0,31.0,31.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,4.0,1.0,,2.0,5.0,4.0,11.0,1.0,4.0,982.0,1.0,12.0,22.0,442.0,59.0,1.0,1.0,1.0,1.0,2.5,849.0,2132.0,113.0,1.0,3.0,1.0,2.0,2.0,2.0,229.0,38.0,36.0,1.0,1.0,8.0,6.0,4.0,3.0,7.0,1.0,61.0,1.0,2.0,3.0,4.0,1.0,56850.0,1.0,0.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,509.0,9.0,2.0,1.0,76.300003051757812,2.0,7.0,23.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,5.0,2006.0,3.0
982,1.0,2033.0,1.0,1.0,2.0,30.0,5.0,2.0,,,,,2.0,,1976.0,1.0,105852.0,1.0,,401.0,3.0,6.0,1.0,16.0,,,4.0,2.0,,3.0,,,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,5.0,4.0,11.0,1.0,4.0,983.0,,12.0,23.0,,51.0,2.0,1.0,2.0,2.0,2.0,,,58.0,1.0,,1.0,,,,,35.0,29.0,,1.0,,3.0,,3.0,2.0,,,0.0,,3.0,4.0,,68220.0,,0.0,5.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,7.0,,1.0,,,,2.0,,2.0,1.0,509.0,9.0,,,,2.0,,23.0,1.0,,3.0,0.0,1.0,4.0,0.0,7.0,0.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,7.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,5.0,2006.0,7.0
983,1.0,2033.0,3.0,,1.0,42.0,5.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1964.0,1.0,88211.0,1.0,1.0,402.0,3.0,6.0,1.0,16.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,984.0,4.0,12.0,22.0,892.0,51.0,2.0,1.0,2.0,2.0,2.0,2190.0,1229.0,99.0,3.0,3.0,1.0,2.0,2.0,1.0,19.0,41.0,9.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,2.0,51.0,1.0,4.0,2.0,2.0,1.0,56850.0,2.0,3.0,5.0,4.0,1.0,3.0,2.0,2.0,1.0,41.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,509.0,9.0,3.0,1.0,63.5,2.0,2.0,23.0,1.0,1.0,3.0,0.0,,,0.0,4.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.37999999523162842,5.0,2006.0,8.0
984,1.0,2033.0,1.0,1.0,2.0,40.0,7.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,1966.0,1.0,72774.0,1.0,3.0,613.0,3.0,2.0,2.0,16.0,11.0,11.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,11.0,30.0,5.0,985.0,4.0,12.0,21.0,682.0,59.0,1.0,1.0,1.0,1.0,2.5,8910.0,7322.0,77.0,1.0,3.0,1.0,2.0,2.0,1.0,677.0,40.0,53.0,1.0,1.0,8.0,5.0,2.0,3.0,5.0,3.0,38.0,3.0,2.0,1.0,1.0,1.0,46901.25,2.0,0.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,509.0,9.0,2.0,2.0,42.5,2.0,1.0,23.0,1.0,2.0,3.0,0.0,,,0.0,4.0,0.0,1.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,1.9099999666213989,1.9096000194549561,1.7000000476837158,5.0,2006.0,3.0
985,1.0,2033.0,1.0,1.0,2.0,44.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,1962.0,1.0,178266.0,1.0,2.0,708.0,3.0,2.0,1.0,16.0,26.0,26.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,4.0,11.0,1.0,4.0,986.0,4.0,12.0,25.0,442.0,59.0,1.0,1.0,1.0,1.0,2.5,4400.0,3429.0,91.0,1.0,3.0,1.0,2.0,2.0,2.0,257.0,44.0,43.0,2.0,1.0,0.0,5.0,2.0,3.0,6.0,5.0,32.0,1.0,2.0,1.0,1.0,1.0,144502.71713999999,1.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,509.0,9.0,1.0,1.0,61.900001525878906,1.0,2.0,23.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.9099999666213989,1.9096000194549561,1.7000000476837158,5.0,2006.0,
986,2.0,2033.0,1.0,1.0,4.0,52.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1954.0,1.0,88211.0,1.0,2.0,323.0,3.0,2.0,3.0,16.0,14.0,14.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,0.0,2.0,1.0,2.0,1.0,102.0,1.0,1.0,4.0,987.0,4.0,12.0,22.0,842.0,59.0,1.0,1.0,1.0,1.0,2.5,5401.0,5131.0,88.0,1.0,3.0,1.0,2.0,1.0,1.0,468.0,53.0,51.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,4.0,36.0,0.0,3.0,1.0,1.0,1.0,56850.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,509.0,9.0,1.0,2.0,33.099998474121094,2.0,6.0,7.0,1.0,3.0,3.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.7200000286102295,1.7186000347137451,1.5299999713897705,3.0,2006.0,5.0
987,2.0,2033.0,1.0,1.0,3.0,19.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,3.0,1987.0,1.0,105852.0,1.0,,317.0,1.0,2.0,2.0,12.0,30.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,0.0,2.0,3.0,1.0,2.0,41.0,1.0,1.0,3.0,988.0,,12.0,23.0,,59.0,1.0,1.0,1.0,1.0,2.5,,,90.0,5.0,1.0,1.0,1.0,3.0,,,50.0,50.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,,0.0,4.0,2.0,2.0,1.0,68220.0,1.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,11.0,11.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,509.0,9.0,1.0,1.0,,2.0,2.0,7.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,3.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,7.0,1.2899999618530273,1.2890000343322754,1.1499999761581421,3.0,2006.0,1.0
988,2.0,2033.0,1.0,1.0,3.0,52.0,2.0,0.0,,,,,2.0,,1954.0,1.0,178266.0,1.0,,312.0,4.0,2.0,3.0,18.0,28.0,,3.0,1.0,,3.0,,,2.0,1.0,1.0,,1.0,2.0,,,,2.0,1.0,2.0,41.0,1.0,1.0,3.0,989.0,,12.0,25.0,901.0,59.0,1.0,1.0,1.0,1.0,2.5,2190.0,1229.0,84.0,1.0,,1.0,,,,19.0,51.0,51.0,,1.0,,2.0,,3.0,5.0,,51.0,0.0,,2.0,2.0,,144502.71713999999,,3.0,5.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,3.0,,,,1.0,,1.0,1.0,509.0,9.0,,,63.5,1.0,,7.0,1.0,,3.0,0.0,2.0,4.0,0.0,7.0,0.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.2899999618530273,1.2890000343322754,1.1499999761581421,3.0,2006.0,4.0
989,2.0,2033.0,1.0,1.0,2.0,52.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,1954.0,1.0,72774.0,1.0,2.0,312.0,1.0,2.0,3.0,12.0,8.0,,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,990.0,3.0,12.0,21.0,410.0,59.0,1.0,1.0,1.0,1.0,2.5,9852.0,8324.0,87.0,1.0,3.0,1.0,2.0,1.0,1.0,804.0,52.0,50.0,2.0,1.0,0.0,5.0,1.0,3.0,4.0,5.0,30.0,0.0,4.0,1.0,1.0,1.0,46901.25,1.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,5.0,1.0,3.0,1.0,1.0,509.0,9.0,2.0,1.0,31.5,1.0,3.0,7.0,1.0,3.0,3.0,0.0,,,0.0,4.0,0.0,2.0,52.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,3.0,2006.0,12.0
990,2.0,2033.0,3.0,5.0,1.0,41.0,8.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,1965.0,1.0,59542.0,1.0,2.0,316.0,3.0,6.0,2.0,16.0,1.0,30.0,2.0,2.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,0.0,2.0,,1.0,2.0,2.0,2.0,1.0,3.0,991.0,1.0,12.0,20.0,922.0,59.0,1.0,1.0,1.0,1.0,2.5,1939.0,2446.0,109.0,3.0,3.0,1.0,2.0,2.0,1.0,174.0,40.0,16.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,52.0,0.0,1.0,2.0,2.0,1.0,38373.75,1.0,5.0,5.0,6.0,1.0,3.0,1.0,1.0,1.0,41.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,509.0,9.0,2.0,1.0,69.199996948242188,2.0,5.0,7.0,1.0,1.0,3.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,52.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.37999999523162842,3.0,2006.0,
991,2.0,2033.0,5.0,5.0,2.0,37.0,5.0,0.0,,,,,0.0,,1969.0,1.0,72774.0,1.0,,318.0,3.0,6.0,2.0,16.0,1.0,1.0,1.0,1.0,,3.0,,,2.0,1.0,1.0,,1.0,1.0,,,,2.0,1.0,2.0,11.0,3.0,1.0,2.0,992.0,,12.0,21.0,441.0,59.0,1.0,1.0,1.0,1.0,2.5,340.0,3113.0,59.0,5.0,,1.0,,,,213.0,26.0,34.0,,1.0,,1.0,,3.0,3.0,,60.0,0.0,,2.0,2.0,,46901.25,,5.0,5.0,,1.0,7.0,,,1.0,13.0,1.0,13.0,1.0,,2.0,,,,2.0,,7.0,1.0,509.0,9.0,,,60.5,1.0,,7.0,1.0,,3.0,0.0,2.0,4.0,0.0,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.76999998092651367,3.0,2006.0,10.0
