,vpsu,vstrat,mar1,mar2,adults,age,attend,babies,bible,blkwhite,born,cappun,childs,class,cohort,comprend,coninc,coop,courts,dateintv,degree,dwelling,earnrs,educ,eth1,ethnic,ethnum,famgen,family16,feeused,finalter,finrela,form,formwt,fund,fund16,gender1,gender2,god,granborn,happy,health,hefinfo,hhrace,hhtype,hhtype1,hispanic,hompop,id,incom16,income,income06,indus80,intage,intethn,inthisp,intrace1,intsex,intyrs,isco681,isco88,lngthinv,marital,mobile16,mode,natpark,natroad,natsoc,occ80,old1,old2,othlang,oversamp,parborn,partyid,permoral,phone,polviews,pray,prestg80,preteen,punsin,race,racecen1,raclive,realinc,reborn,reg16,region,relactiv,relate1,relate2,relexp,relexper,relhh1,relhh2,relhhd1,relhhd2,relig,relig16,reliten,rellife,relpersn,res16,respnum,rotapple,rplace,rvisitor,sampcode,sample,satfin,savesoul,sei,sex,sibs,size,spaneng,sprtprsn,srcbelt,teens,trust,union,unrelat,version,visitors,vote04,weekswrk,whoelse1,whoelse2,whoelse3,whoelse4,whoelse5,whoelse6,widowed,wksub,wksup,wrkgovt,wrkslf,wrkstat,wtss,wtssall,wtssnr,xnorcsiz,year,zodiac
42,1.0,2246.0,5.0,5.0,2.0,23.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1987.0,1.0,,2.0,2.0,604.0,1.0,6.0,2.0,13.0,35.0,35.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,11.0,3.0,1.0,2.0,43.0,3.0,,,712.0,50.0,2.0,1.0,2.0,2.0,0.52328765392303467,5500.0,9140.0,80.0,5.0,1.0,1.0,2.0,1.0,3.0,453.0,25.0,22.0,1.0,1.0,8.0,4.0,1.0,6.0,5.0,6.0,22.0,0.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,13.0,1.0,13.0,2.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,7.0,1.0,501.0,9.0,3.0,2.0,28.399999618530273,2.0,1.0,8008.0,1.0,4.0,1.0,0.0,,,1.0,1.0,0.0,3.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.6841006278991699,1.6841006278991699,1.7412233352661133,1.0,2010.0,6.0
43,1.0,2246.0,5.0,5.0,2.0,25.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,1985.0,1.0,66247.5,1.0,2.0,524.0,4.0,9.0,1.0,17.0,17.0,17.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,,1.0,5.0,11.0,3.0,2.0,2.0,44.0,4.0,12.0,21.0,732.0,50.0,2.0,1.0,2.0,2.0,0.52328765392303467,1621.0,3471.0,57.0,5.0,3.0,1.0,3.0,3.0,1.0,185.0,25.0,22.0,1.0,1.0,0.0,2.0,2.0,6.0,2.0,3.0,47.0,0.0,3.0,3.0,16.0,1.0,42735.0,2.0,9.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,13.0,1.0,13.0,2.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,1.0,1.0,501.0,9.0,1.0,2.0,60.599998474121094,1.0,3.0,8008.0,1.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,1.0,2010.0,2.0
44,2.0,2246.0,1.0,1.0,,66.0,0.0,0.0,3.0,1.0,2.0,,2.0,3.0,1944.0,2.0,,2.0,2.0,504.0,4.0,3.0,2.0,19.0,29.0,29.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,,2.0,1.0,102.0,1.0,1.0,2.0,45.0,,,,860.0,55.0,1.0,1.0,1.0,2.0,0.52328765392303467,1390.0,2359.0,30.0,1.0,3.0,2.0,2.0,1.0,,159.0,,,1.0,1.0,8.0,3.0,1.0,3.0,,6.0,46.0,0.0,4.0,1.0,1.0,1.0,,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,501.0,9.0,1.0,2.0,62.5,2.0,0.0,8008.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,1.0,2010.0,
45,2.0,2246.0,1.0,1.0,4.0,20.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1990.0,1.0,17063.75,1.0,3.0,409.0,1.0,7.0,2.0,13.0,38.0,38.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,,3.0,5.0,202.0,11.0,5.0,7.0,46.0,2.0,11.0,13.0,691.0,50.0,2.0,1.0,2.0,2.0,0.52328765392303467,4519.0,5220.0,55.0,5.0,1.0,1.0,1.0,1.0,2.0,274.0,46.0,41.0,1.0,1.0,8.0,3.0,1.0,4.0,4.0,5.0,32.0,1.0,3.0,3.0,16.0,,11007.5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,6.0,3.0,2.0,3.0,1.0,501.0,9.0,3.0,2.0,38.900001525878906,1.0,2.0,8008.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,26.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,2.0,2.0,4.0,1.8525106906890869,1.8525106906890869,1.9153456687927246,1.0,2010.0,9.0
46,2.0,2246.0,4.0,4.0,2.0,37.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1973.0,1.0,66247.5,1.0,2.0,429.0,1.0,8.0,2.0,13.0,22.0,22.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,7.0,5.0,3.0,2.0,47.0,3.0,12.0,21.0,822.0,50.0,2.0,1.0,2.0,2.0,0.52328765392303467,8910.0,7322.0,77.0,5.0,1.0,2.0,1.0,3.0,1.0,677.0,37.0,33.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,38.0,0.0,2.0,1.0,1.0,1.0,42735.0,1.0,2.0,2.0,2.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,501.0,9.0,2.0,2.0,42.5,2.0,4.0,8008.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,1.0,2010.0,11.0
47,1.0,2247.0,3.0,,1.0,64.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,1946.0,2.0,22082.5,2.0,2.0,615.0,1.0,7.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,5.0,0.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,48.0,5.0,12.0,15.0,,58.0,1.0,1.0,1.0,2.0,0.52328765392303467,,,76.0,3.0,1.0,2.0,1.0,2.0,2.0,,,,2.0,1.0,0.0,0.0,2.0,3.0,5.0,4.0,,0.0,2.0,2.0,2.0,1.0,14245.0,1.0,2.0,2.0,3.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,2.0,4.0,3.0,5.0,1.0,3.0,1.0,1.0,501.0,9.0,3.0,2.0,,1.0,4.0,8008.0,1.0,3.0,1.0,0.0,2.0,4.0,,3.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,5.0,0.84205031394958496,0.84205031394958496,0.87061166763305664,1.0,2010.0,7.0
48,1.0,2247.0,3.0,,1.0,45.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1965.0,1.0,54202.5,1.0,2.0,414.0,1.0,7.0,1.0,12.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,,5.0,4.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,49.0,3.0,12.0,20.0,460.0,58.0,1.0,1.0,1.0,2.0,0.52328765392303467,3920.0,4132.0,100.0,3.0,1.0,2.0,2.0,2.0,,327.0,44.0,,2.0,1.0,0.0,4.0,2.0,3.0,4.0,2.0,31.0,0.0,4.0,1.0,1.0,1.0,34965.0,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,4.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,501.0,9.0,2.0,1.0,38.5,1.0,3.0,75.0,1.0,3.0,5.0,0.0,2.0,4.0,,2.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.46312767267227173,0.46312767267227173,0.47883641719818115,2.0,2010.0,7.0
49,1.0,2247.0,1.0,1.0,4.0,40.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1970.0,2.0,,2.0,,328.0,1.0,2.0,7.0,12.0,38.0,38.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,4.0,1.0,,1.0,5.0,204.0,11.0,21.0,7.0,50.0,,,,772.0,58.0,1.0,1.0,1.0,2.0,0.52328765392303467,5702.0,5141.0,137.0,1.0,3.0,1.0,2.0,1.0,2.0,458.0,28.0,28.0,1.0,1.0,8.0,0.0,2.0,6.0,2.0,3.0,36.0,2.0,1.0,3.0,16.0,1.0,,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,7.0,1.0,501.0,9.0,3.0,1.0,26.399999618530273,2.0,4.0,75.0,1.0,2.0,5.0,0.0,2.0,4.0,0.0,2.0,0.0,3.0,52.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.8525106906890869,1.8525106906890869,1.9153456687927246,2.0,2010.0,12.0
50,1.0,2247.0,3.0,,1.0,80.0,0.0,0.0,3.0,1.0,1.0,,3.0,2.0,1930.0,1.0,44165.0,1.0,2.0,630.0,3.0,8.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,,3.0,,2.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,51.0,3.0,12.0,19.0,831.0,58.0,1.0,1.0,1.0,2.0,0.52328765392303467,1939.0,2446.0,101.0,3.0,3.0,2.0,1.0,1.0,1.0,174.0,80.0,,2.0,1.0,0.0,2.0,3.0,3.0,4.0,5.0,52.0,0.0,4.0,2.0,2.0,1.0,28490.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,4.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,501.0,9.0,3.0,2.0,69.199996948242188,1.0,0.0,75.0,1.0,2.0,5.0,0.0,2.0,1.0,,3.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.84205031394958496,0.84205031394958496,0.87061166763305664,2.0,2010.0,2.0
51,2.0,2247.0,1.0,1.0,2.0,60.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,1950.0,1.0,96360.0,1.0,2.0,329.0,1.0,2.0,2.0,15.0,15.0,15.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,52.0,3.0,12.0,23.0,350.0,58.0,1.0,1.0,1.0,2.0,0.52328765392303467,230.0,2143.0,99.0,1.0,1.0,1.0,3.0,2.0,2.0,55.0,60.0,62.0,1.0,1.0,0.0,4.0,3.0,6.0,6.0,5.0,64.0,0.0,4.0,1.0,1.0,1.0,62160.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,501.0,9.0,2.0,2.0,86.599998474121094,1.0,2.0,57.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,25.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,6.0,2010.0,12.0
52,2.0,2247.0,1.0,1.0,2.0,49.0,7.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0,1961.0,1.0,152927.23061,1.0,2.0,329.0,3.0,3.0,4.0,16.0,11.0,11.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,1.0,2.0,,2.0,1.0,4.0,11.0,1.0,4.0,53.0,2.0,12.0,25.0,371.0,58.0,1.0,1.0,1.0,2.0,0.52328765392303467,830.0,2131.0,97.0,1.0,3.0,1.0,2.0,2.0,1.0,64.0,47.0,48.0,2.0,1.0,0.0,5.0,,3.0,5.0,2.0,74.0,1.0,3.0,1.0,1.0,1.0,119606.06531999999,1.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,501.0,9.0,1.0,2.0,83.699996948242188,1.0,2.0,57.0,1.0,3.0,5.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,6.0,2010.0,6.0
53,2.0,2247.0,3.0,5.0,2.0,22.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1988.0,1.0,54202.5,1.0,3.0,524.0,3.0,2.0,2.0,15.0,14.0,14.0,2.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,,2.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,1.0,9.0,6.0,1.0,2.0,54.0,3.0,12.0,20.0,742.0,58.0,1.0,1.0,1.0,2.0,0.52328765392303467,1610.0,2452.0,86.0,5.0,1.0,1.0,2.0,2.0,1.0,188.0,50.0,21.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,52.0,0.0,2.0,1.0,1.0,1.0,34965.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0,2.0,,2.0,2.0,5.0,2.0,1.0,8.0,1.0,501.0,9.0,2.0,2.0,63.200000762939453,2.0,1.0,57.0,1.0,1.0,5.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,32.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,2.0,2.0,4.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,6.0,2010.0,7.0
54,2.0,2247.0,1.0,1.0,2.0,63.0,7.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1947.0,1.0,96360.0,1.0,2.0,329.0,4.0,4.0,2.0,20.0,14.0,14.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,4.0,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,55.0,,12.0,23.0,842.0,58.0,1.0,1.0,1.0,2.0,0.52328765392303467,1330.0,2331.0,85.0,1.0,3.0,1.0,2.0,1.0,1.0,156.0,62.0,62.0,2.0,1.0,8.0,4.0,3.0,3.0,4.0,2.0,64.0,0.0,1.0,1.0,1.0,1.0,62160.0,1.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,501.0,9.0,1.0,1.0,78.5,2.0,5.0,57.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,26.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,6.0,2010.0,8.0
55,1.0,2248.0,3.0,5.0,2.0,72.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1938.0,1.0,11041.25,1.0,2.0,328.0,3.0,9.0,0.0,16.0,14.0,,3.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,1.0,,1.0,1.0,11.0,3.0,1.0,2.0,56.0,4.0,9.0,10.0,641.0,33.0,1.0,1.0,1.0,2.0,0.52328765392303467,5200.0,5121.0,77.0,3.0,1.0,1.0,2.0,1.0,2.0,433.0,71.0,38.0,2.0,1.0,0.0,4.0,1.0,3.0,5.0,3.0,35.0,0.0,3.0,1.0,1.0,1.0,7122.5,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,41.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,501.0,9.0,2.0,2.0,37.900001525878906,1.0,2.0,23.0,1.0,2.0,4.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,5.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,3.0,2010.0,3.0
56,1.0,2248.0,5.0,5.0,3.0,42.0,8.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1968.0,1.0,80300.0,1.0,2.0,710.0,0.0,5.0,2.0,14.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,0.0,3.0,4.0,2.0,1.0,27.0,3.0,1.0,3.0,57.0,2.0,12.0,22.0,871.0,55.0,1.0,1.0,1.0,2.0,0.52328765392303467,5900.0,3460.0,110.0,3.0,1.0,1.0,1.0,1.0,1.0,467.0,41.0,39.0,2.0,1.0,0.0,5.0,2.0,6.0,3.0,4.0,47.0,0.0,1.0,2.0,2.0,1.0,51800.0,1.0,2.0,2.0,4.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,501.0,9.0,3.0,1.0,31.200000762939453,2.0,13.0,61.0,1.0,1.0,4.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,48.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.5261509418487549,2.5261509418487549,2.6118350028991699,3.0,2010.0,8.0
57,1.0,2248.0,1.0,1.0,4.0,54.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1956.0,1.0,152927.23061,1.0,,428.0,3.0,,2.0,16.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,,3.0,2.0,1.0,6.0,4.0,1.0,1.0,1.0,2.0,102.0,1.0,1.0,4.0,58.0,3.0,12.0,25.0,831.0,73.0,1.0,1.0,1.0,2.0,0.52328765392303467,710.0,2230.0,144.0,1.0,3.0,2.0,,,3.0,95.0,52.0,51.0,2.0,1.0,8.0,3.0,2.0,4.0,4.0,1.0,66.0,0.0,,2.0,2.0,2.0,119606.06531999999,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,,1.0,3.0,2.0,1.0,2.0,1.0,1.0,501.0,9.0,1.0,1.0,73.199996948242188,2.0,7.0,61.0,1.0,1.0,4.0,0.0,3.0,4.0,0.0,3.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.8525106906890869,1.8525106906890869,1.9153456687927246,3.0,2010.0,6.0
58,1.0,2248.0,1.0,1.0,7.0,21.0,7.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1989.0,1.0,17063.75,1.0,1.0,513.0,1.0,,1.0,13.0,39.0,39.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,2.0,,22.0,2.0,102.0,1.0,1.0,7.0,59.0,1.0,11.0,13.0,642.0,60.0,3.0,4.0,15.0,1.0,1.0493150949478149,3590.0,4133.0,75.0,5.0,1.0,2.0,2.0,2.0,3.0,373.0,45.0,37.0,1.0,1.0,8.0,4.0,2.0,4.0,6.0,2.0,43.0,0.0,2.0,2.0,2.0,2.0,11007.5,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0,1.0,501.0,9.0,2.0,2.0,41.599998474121094,2.0,5.0,61.0,1.0,3.0,4.0,0.0,2.0,4.0,,2.0,0.0,3.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,3.2418937683105469,3.2418937683105469,3.3518550395965576,3.0,2010.0,2.0
59,2.0,2248.0,5.0,,1.0,26.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,1984.0,1.0,26097.5,1.0,1.0,324.0,3.0,7.0,1.0,16.0,18.0,18.0,2.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,2.0,2.0,,3.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,60.0,4.0,12.0,16.0,742.0,33.0,1.0,1.0,1.0,2.0,0.52328765392303467,2190.0,1229.0,98.0,5.0,2.0,1.0,1.0,2.0,2.0,19.0,25.0,,1.0,1.0,0.0,0.0,2.0,6.0,5.0,4.0,51.0,0.0,4.0,1.0,1.0,1.0,16835.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,4.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,501.0,9.0,3.0,2.0,63.5,2.0,2.0,39.0,1.0,2.0,3.0,0.0,,,,1.0,0.0,2.0,50.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.46312767267227173,0.46312767267227173,0.47883641719818115,3.0,2010.0,8.0
60,2.0,2248.0,5.0,5.0,2.0,31.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,1979.0,1.0,54202.5,1.0,2.0,504.0,3.0,5.0,1.0,16.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,1.0,,1.0,1.0,11.0,3.0,1.0,2.0,61.0,4.0,12.0,20.0,432.0,60.0,3.0,4.0,15.0,1.0,1.0493150949478149,2190.0,1229.0,77.0,5.0,3.0,1.0,2.0,1.0,2.0,19.0,30.0,30.0,1.0,1.0,8.0,2.0,2.0,6.0,4.0,5.0,51.0,0.0,4.0,1.0,1.0,1.0,34965.0,2.0,0.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,13.0,1.0,13.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,501.0,9.0,2.0,2.0,63.5,1.0,1.0,240.0,1.0,4.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,2.0,2010.0,4.0
61,2.0,2248.0,2.0,5.0,2.0,41.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1969.0,1.0,2810.5,1.0,2.0,430.0,2.0,5.0,2.0,14.0,38.0,38.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,4.0,1.0,,2.0,5.0,10.0,16.0,15.0,3.0,62.0,2.0,1.0,3.0,411.0,60.0,3.0,4.0,15.0,1.0,1.0493150949478149,9714.0,9322.0,87.0,5.0,3.0,1.0,2.0,2.0,2.0,888.0,64.0,42.0,2.0,1.0,8.0,4.0,1.0,3.0,4.0,4.0,22.0,1.0,2.0,2.0,2.0,1.0,1813.0,2.0,0.0,2.0,2.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,8.0,1.0,501.0,9.0,2.0,1.0,22.700000762939453,2.0,2.0,240.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,8.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,2.0,2010.0,7.0
62,1.0,2249.0,,2.0,1.0,84.0,2.0,0.0,1.0,,1.0,1.0,4.0,3.0,1926.0,2.0,,1.0,3.0,728.0,0.0,2.0,1.0,6.0,15.0,15.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,4.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,63.0,4.0,,,151.0,55.0,1.0,1.0,1.0,2.0,0.52328765392303467,7950.0,8263.0,63.0,2.0,3.0,1.0,2.0,2.0,2.0,744.0,,84.0,1.0,1.0,8.0,3.0,,3.0,,2.0,28.0,0.0,3.0,1.0,1.0,,,2.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,43.0,1.0,4.0,2.0,2.0,3.0,,2.0,3.0,2.0,2.0,3.0,1.0,501.0,9.0,2.0,1.0,17.100000381469727,2.0,3.0,16.0,1.0,2.0,3.0,0.0,2.0,1.0,,2.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,5.0,1.6841006278991699,1.6841006278991699,1.7412233352661133,3.0,2010.0,1.0
63,1.0,2249.0,5.0,3.0,2.0,19.0,3.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,1991.0,1.0,,1.0,2.0,505.0,1.0,3.0,2.0,12.0,38.0,38.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,11.0,3.0,21.0,2.0,64.0,,,,,73.0,1.0,1.0,1.0,1.0,1.1616438627243042,,,73.0,5.0,1.0,1.0,3.0,2.0,2.0,,19.0,35.0,1.0,1.0,8.0,,4.0,3.0,4.0,1.0,,0.0,3.0,3.0,16.0,1.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,43.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,501.0,9.0,3.0,2.0,,1.0,1.0,16.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,3.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,6.0,0.92625534534454346,0.92625534534454346,0.9576728343963623,3.0,2010.0,10.0
